n_rows,n_entities,entity_size_mean,entity_size_median,entity_size_p95,entity_size_max,singleton_entity_share,fraud_rate,entity_label_purity,n_positives,n_index_events_inferred,propagated_positive_share,fraud_entity_share,c_monotonicity_violation_rate,c_columns_checked,c_steps_compared,er_pair_precision,er_pair_recall,er_pair_f1,n_index_events_true,uid_variant,conflict_rejects,score_rejects,left_truncated_entities
15128,2998,5.04603068712475,5.0,9.0,14,0.030687124749833223,0.046470121628767846,0.9833222148098733,703,173,0.7539118065433855,0.05770513675783856,0.00017076904958191025,14,169820,0.9991473942235959,1.0,0.9995735153001387,173,loose,0,0,123
15128,3000,5.042666666666666,5.0,9.0,14,0.030666666666666665,0.046470121628767846,0.9833333333333333,703,173,0.7539118065433855,0.057666666666666665,0.0,14,169792,1.0,1.0,1.0,173,medium,0,2,123
15128,3000,5.042666666666666,5.0,9.0,14,0.030666666666666665,0.046470121628767846,0.9833333333333333,703,173,0.7539118065433855,0.057666666666666665,0.0,14,169792,1.0,1.0,1.0,173,strict,0,2,123
