rung,rung_label,base_rate_mean,base_rate_std,auprc_mean,auprc_std,auroc_mean,auroc_std,auprc_lift_mean,auprc_lift_std,index_auprc_mean,index_auprc_std,index_auprc_lift_mean,index_auprc_lift_std,cold_entity_auprc_mean,cold_entity_auprc_std,cold_entity_auprc_lift_mean,cold_entity_auprc_lift_std,dollar_recall_at_k_mean,dollar_recall_at_k_std
rung0,All leaks open (random split + pre-split SMOTE),0.046580292614137146,0.0039054643118463816,0.8395539629061033,0.022942471181291006,0.9504314081546203,0.010280547696152586,18.112050079606703,1.3423144798407352,0.09603230369703351,0.03333872852811306,7.809269088574832,2.398236489502526,0.5649437679027799,0.28140414657882673,9.98232688014617,7.433229400884691,0.21194234050467742,0.0329153686795179
rung1,Close L1 (resample inside folds only),0.046580292614137146,0.0039054643118463816,0.8394181352206194,0.021794414738848363,0.947582712075535,0.011836701378341263,18.11132636916895,1.3687787936511722,0.08998988588919626,0.030134147767452206,7.349504607232529,2.2873378744691535,0.5673153894509394,0.28385347407066314,10.003183114315707,7.6091837782622855,0.20571938821308658,0.029642836436641937
rung2,"Close L2 (chronological split, past-only encodings)",0.045345222302037025,0.006103805224209145,0.5788104010294395,0.22417870840369888,0.8229167074808043,0.09500425846542171,12.945336571892915,5.205480783580025,0.06421760259215231,0.013900692295314735,5.932739166336537,1.3883150153282822,0.0663941646687625,0.006735494357681729,1.505033372883275,0.26018268574474684,0.20735825193724894,0.10133566424728195
rung3,Close L3 (entity-disjoint train/test),0.045345222302037025,0.006103805224209145,0.07837717606824553,0.026499438014727324,0.6358876285148479,0.0742243405363783,1.7449200205278033,0.5998469585813545,0.05938946374059074,0.017680967697944572,5.362301996250158,0.9776562926239807,0.07837717606824553,0.026499438014727324,1.7449200205278033,0.5998469585813545,0.025407483388396844,0.02398093250055107
rung4,Close L4 (only labels matured past delta),0.045345222302037025,0.006103805224209145,0.10418745207852491,0.041771506029211196,0.6822370492360619,0.06477834042854493,2.3259790342476636,0.96085816763672,0.018532861102464528,0.0037046112349977444,1.7119427902923197,0.334900464439103,0.10418745207852491,0.041771506029211196,2.3259790342476636,0.96085816763672,0.04512111362327136,0.06146330075626168
